Wall time,Step,Value
1781438698.317105,531000,47.66114044189453
1781439012.675509,535500,46.083953857421875
1781439338.0901294,540000,45.83654022216797
1781439654.7785983,544500,45.593868255615234
1781439970.3246567,549000,46.441219329833984
1781440286.5260372,553500,47.87179183959961
1781440605.4328418,558000,44.62744140625
1781440927.2998314,562500,44.30295181274414
1781441250.4240153,567000,45.37821960449219
1781441566.2616212,571500,47.60173797607422
1781441885.2009351,576000,44.832645416259766
1781442207.6910434,580500,44.910118103027344
1781442529.0047457,585000,45.83725357055664
1781442844.8181973,589500,47.023380279541016
1781443167.805346,594000,46.07855987548828
1781443491.1778877,598500,43.2548828125
1781443811.5346136,603000,44.79397201538086
1781444129.8137295,607500,47.399681091308594
1781444440.4936395,612000,49.96007537841797
1781444763.75894,616500,46.713539123535156
1781445088.256251,621000,43.23636245727539
1781445411.243046,625500,45.82585906982422
1781445732.914626,630000,47.26655578613281
1781446073.1640656,634500,44.94314193725586
1781446412.2843144,639000,44.053131103515625
1781446726.5801246,643500,50.86654281616211
1781447060.5171192,648000,44.59099197387695
1781447405.1994894,652500,43.51110076904297
1781447748.810111,657000,44.61726760864258
1781448065.9761324,661500,46.641639709472656
1781448387.269349,666000,44.41633987426758
1781448701.7375298,670500,50.833438873291016
1781449020.1349828,675000,47.65345001220703
1781449338.9613686,679500,46.82646560668945
1781449655.6620216,684000,48.100563049316406
1781449972.0188026,688500,48.045169830322266
1781450287.3953514,693000,51.69390869140625
1781450601.056315,697500,49.86708068847656
1781450921.1149707,702000,46.486427307128906
1781451240.801628,706500,46.06319808959961
1781451555.3511362,711000,50.537967681884766
1781451871.1956954,715500,47.586238861083984
1781452193.6567168,720000,44.74923324584961
1781452522.9926217,724500,45.541690826416016
1781452836.9981198,729000,50.753238677978516
1781453155.6853487,733500,47.8076057434082
1781453476.7343035,738000,47.14570617675781
1781453795.1971362,742500,49.46893310546875
1781454111.5088015,747000,49.05506896972656
1781454428.1584632,751500,49.44460678100586
1781454746.877211,756000,44.453041076660156
1781455067.458286,760500,48.823509216308594
1781455390.3963385,765000,46.863433837890625
1781455723.1360323,769500,46.60953903198242
1781456042.2512248,774000,46.87026596069336
1781456370.1545146,778500,45.79279708862305
1781456698.3662682,783000,51.00535583496094
1781457021.0891085,787500,46.050880432128906
1781457341.2852566,792000,47.42258071899414
1781457656.1318893,796500,50.56532287597656
1781457974.523984,801000,48.029624938964844
1781458300.0518823,805500,45.543251037597656
1781458626.174367,810000,45.0384635925293
1781473167.4145403,814500,47.602508544921875
1781473482.4760656,819000,45.54191970825195
1781473803.422854,823500,43.9106330871582
1781474122.0951216,828000,46.98649215698242
1781474440.8691394,832500,45.11113739013672
1781474756.6792371,837000,45.97037887573242
1781475072.5807064,841500,48.592529296875
1781475384.2723093,846000,49.06753158569336
1781475697.1586494,850500,49.11628341674805
1781476012.9116154,855000,46.97690200805664
1781476326.5091279,859500,46.65025329589844
1781476637.6732063,864000,50.33785629272461
1781476951.1126387,868500,47.926090240478516
1781477262.2112522,873000,51.81397247314453
1781477573.3852417,877500,51.96187973022461
1781477892.6586466,882000,46.590301513671875
1781478210.0081232,886500,45.5949592590332
1781478526.8006678,891000,47.706031799316406
1781478838.580745,895500,49.73160171508789
1781479152.6013324,900000,48.86474609375
1781479465.0616426,904500,49.43362808227539
1781479783.3702116,909000,45.324100494384766
1781480101.2215667,913500,45.6316032409668
1781480424.9180646,918000,50.37798309326172
1781480761.7977045,922500,44.156925201416016
1781481084.9129663,927000,46.82000732421875
1781481396.37162,931500,49.41452407836914
1781481712.275918,936000,46.877925872802734
1781482029.2145736,940500,50.32438659667969
1781482345.4593163,945000,49.71467590332031
1781482657.2639925,949500,49.07666778564453
1781482972.3615267,954000,46.48887634277344
